pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB100453,16,0,2016,NARMADA CHANDRA ROY,West_Bengal,KUSHMANDI,RSP,RSP,68965,M,1,8,FALSE,TRUE,42.18,3529,2.16,61,7,8
AEWB100454,16,0,2016,REKHA ROY,West_Bengal,KUSHMANDI,AITC,,65436,F,2,1,FALSE,FALSE,40.02,45253,27.68,30,,1
AEWB100459,16,0,2016,TORAF HOSSAIN MANDAL,West_Bengal,KUMARGANJ,AITC,,64501,M,1,1,FALSE,FALSE,41.88,3496,2.27,57,1,1
AEWB100461,16,0,2016,MANAS SARKAR,West_Bengal,KUMARGANJ,BJP,,22201,M,3,1,FALSE,FALSE,14.41,19731,12.81,41,,1
AEWB100468,16,0,2016,GAUTAM CHAKRABORTY,West_Bengal,BALURGHAT,BJP,,15258,M,3,1,FALSE,FALSE,10.78,11901,8.41,45,,1
AEWB100472,16,0,2016,UROW RAGHU,West_Bengal,TAPAN,RSP,,68110,M,2,1,FALSE,FALSE,40.19,47600,28.08,55,,1
AEWB100473,16,0,2016,KRISHNA KUJUR,West_Bengal,TAPAN,BJP,,20510,M,3,1,FALSE,FALSE,12.1,16409,9.68,34,,1
AEWB100477,16,0,2016,GOUTAM DAS,West_Bengal,GANGARAMPUR,INC,,80401,M,1,1,FALSE,FALSE,46.37,10733,6.19,42,1,1
AEWB100479,16,0,2016,SANATAN KARMAKAR,West_Bengal,GANGARAMPUR,BJP,,17604,M,3,1,FALSE,FALSE,10.15,15172,8.75,34,,1
AEWB100483,16,0,2016,RAFIKUL ISLAM,West_Bengal,HARIRAMPUR,CPM,,71447,M,1,1,FALSE,FALSE,42.83,4504,2.7,61,1,1
AEWB100484,15,0,2011,BIPLAB MITRA,West_Bengal,HARIRAMPUR,AITC,,65099,M,1,2,FALSE,FALSE,47.44,7067,5.15,57,1,2
AEWB100484,16,0,2016,BIPLAB MITRA,West_Bengal,HARIRAMPUR,AITC,AITC,66943,M,2,2,FALSE,TRUE,40.13,47098,28.23,64,1,2
AEWB100491,16,0,2016,AMAL KISKU,West_Bengal,HABIBPUR,AITC,,61583,M,2,1,FALSE,FALSE,33.4,19927,10.81,33,,1
AEWB100492,16,0,2016,PRODIP BASKEY,West_Bengal,HABIBPUR,BJP,,41656,M,3,1,FALSE,FALSE,22.59,37901,20.56,33,,1
AEWB100499,16,0,2016,DIPALI BISWAS,West_Bengal,GAZOLE,CPM,,85949,F,1,1,FALSE,FALSE,43.34,20602,10.39,45,1,1
AEWB100501,16,0,2016,SUDHANGSU SARKAR,West_Bengal,GAZOLE,BJP,,28768,M,3,1,FALSE,FALSE,14.51,24455,12.33,42,,1
AEWB100511,15,0,2011,ASIF MEHBUB,West_Bengal,CHANCHAL,INC,,68586,M,1,2,FALSE,FALSE,48.69,14187,10.07,29,2,2
AEWB100511,16,0,2016,ASIF MEHBUB,West_Bengal,CHANCHAL,INC,INC,92590,M,1,2,FALSE,TRUE,53.78,52368,30.42,34,2,2
AEWB100512,16,0,2016,SOUMITRA RAY,West_Bengal,CHANCHAL,AITC,,40222,M,2,1,FALSE,FALSE,23.36,6621,3.85,56,,1
AEWB100513,16,0,2016,DIPANKAR RAM,West_Bengal,CHANCHAL,BJP,,33601,M,3,1,FALSE,FALSE,19.52,31275,18.17,38,,1
AEWB100516,12,0,1996,ALAM MOSTAQUE,West_Bengal,HARISHCHANDRAPUR,INC,,53940,M,2,5,FALSE,FALSE,44.92,49310,41.07,,2,5
AEWB100516,13,0,2001,ALAM MOSTAQUE,West_Bengal,HARISHCHANDRAPUR,INC,INC,60545,M,1,5,FALSE,FALSE,48.64,2302,1.85,,2,5
AEWB100516,14,0,2006,ALAM MOSTAQUE,West_Bengal,HARISHCHANDRAPUR,INC,INC,60019,M,2,5,FALSE,TRUE,45.17,56271,42.35,48,2,5
AEWB100516,15,0,2011,ALAM MOSTAQUE,West_Bengal,HARISCHANDRAPUR,INC,INC,59578,M,2,5,FALSE,FALSE,44.37,53545,39.88,53,2,5
AEWB100516,16,0,2016,ALAM MOSTAQUE,West_Bengal,HARISCHANDRAPUR,INC,INC,60047,M,1,5,FALSE,FALSE,34.9,17857,10.38,59,2,5
AEWB100518,16,0,2016,ALAM MD. RAFIQUL,West_Bengal,HARISCHANDRAPUR,AIFB,,35075,M,3,1,FALSE,FALSE,20.39,9186,5.34,44,,1
AEWB100519,16,0,2016,SANVARLAL KEDIA,West_Bengal,HARISCHANDRAPUR,BJP,,25889,M,4,1,FALSE,FALSE,15.05,22429,13.04,56,,1
AEWB100524,15,0,2011,AL-BERUNI,West_Bengal,MALATIPUR,IND,,48093,M,2,2,FALSE,FALSE,38.13,32419,25.7,29,1,2
AEWB100524,16,0,2016,ALBERUNI ZULKARNAIN,West_Bengal,MALATIPUR,INC,IND,50643,M,1,2,FALSE,FALSE,32.27,2600,1.66,34,1,2
AEWB100527,16,0,2016,SAUMITRA SARKAR,West_Bengal,MALATIPUR,BJP,,12941,M,4,1,FALSE,FALSE,8.25,9635,6.14,56,,1
AEWB100529,9,0,1982,SAMAR MUKHERJEE,West_Bengal,RATUA,INC,,35536,M,1,6,FALSE,FALSE,50.32,445,0.63,,4,6
AEWB100529,10,0,1987,SAMAR MUKHHERJEE,West_Bengal,RATUA,IND,INC,5341,M,4,6,FALSE,TRUE,6.75,0,0,,4,6
AEWB100529,12,0,1996,SAMAR MUKHERJEE,West_Bengal,RATUA,INC,IND,53347,M,1,6,FALSE,FALSE,48.13,2966,2.68,,4,6
AEWB100529,13,0,2001,SAMAR MUKHERJEE,West_Bengal,RATUA,INC,INC,46740,M,2,6,FALSE,TRUE,42.66,42691,38.96,,4,6
AEWB100529,15,0,2011,SAMAR MUKHERJEE,West_Bengal,RATUA,INC,INC,74936,M,1,6,FALSE,FALSE,48.34,6861,4.43,69,4,6
AEWB100529,16,0,2016,SAMAR MUKHERJEE,West_Bengal,RATUA,INC,INC,96587,M,1,6,FALSE,TRUE,51.86,43275,23.24,73,4,6
AEWB100530,15,0,2011,SHEHNAZ QUADERY,West_Bengal,MOTHABARI,IND,,8505,F,3,2,FALSE,FALSE,7.9,2165,2.01,58,,2
AEWB100530,16,0,2016,SHEHNAZ QUADERY,West_Bengal,RATUA,AITC,IND,53312,F,2,2,FALSE,FALSE,28.62,27566,14.8,63,,2
AEWB100531,16,0,2016,SANJAY KUMAR SAHA,West_Bengal,RATUA,BJP,,25746,M,3,1,FALSE,FALSE,13.82,21456,11.52,36,,1
AEWB100536,16,0,2016,MD. MOTTAKIN ALAM,West_Bengal,MANICKCHAK,INC,,78472,M,1,1,FALSE,FALSE,45.48,12603,7.3,37,1,1
AEWB100538,16,0,2016,SIBENDU SEKHAR ROY,West_Bengal,MANICKCHAK,BJP,,20549,M,3,1,FALSE,FALSE,11.91,18305,10.61,65,,1
AEWB100543,16,0,2016,DULAL SARKAR (BABLA),West_Bengal,MALDAHA,AITC,,54934,M,2,1,FALSE,FALSE,30.1,25823,14.15,53,,1
AEWB100544,16,0,2016,GOPAL CHANDRA SAHA,West_Bengal,MALDAHA,BJP,,29111,M,3,1,FALSE,FALSE,15.95,26408,14.47,39,,1
AEWB100549,16,0,2016,NIHAR RANJAN GHOSH,West_Bengal,ENGLISHBAZAR,IND,,107183,M,1,1,FALSE,FALSE,51.72,39727,19.17,61,1,1
AEWB100551,16,0,2016,SUMAN BANERJEE,West_Bengal,ENGLISHBAZAR,BJP,,23171,M,3,1,FALSE,FALSE,11.18,18835,9.09,39,,1
AEWB100557,16,0,2016,MD. NAJRUL ISLAM,West_Bengal,MOTHABARI,AITC,,30915,M,2,1,FALSE,FALSE,23.17,3606,2.7,36,,1
AEWB100558,16,0,2016,SHYAM CHAND GHOSH,West_Bengal,MOTHABARI,BJP,,27309,M,3,1,FALSE,FALSE,20.47,25450,19.07,59,,1
AEWB100564,16,0,2016,ISHA KHAN CHOUDHURY,West_Bengal,SUJAPUR,INC,,97332,M,1,1,FALSE,FALSE,58.46,47080,28.28,44,1,1
AEWB100579,15,0,2011,SWADHIN KUMAR SARKAR,West_Bengal,BAISHNAB NAGAR,BJP,,20483,M,3,2,FALSE,FALSE,14.08,17047,11.72,52,1,2
AEWB100579,16,0,2016,SWADHIN KUMAR SARKAR,West_Bengal,BAISHNAB NAGAR,BJP,BJP,70185,M,1,2,FALSE,FALSE,38.2,4497,2.45,57,1,2
AEWB100580,16,0,2016,AZIZUL HAQUE,West_Bengal,BAISHNAB NAGAR,INC,,65688,M,2,1,FALSE,FALSE,35.75,25426,13.84,56,,1
AEWB100587,16,0,2016,MD. MUSTAFA,West_Bengal,FARAKKA,AITC,,55147,M,2,1,FALSE,FALSE,33.79,39195,24.02,60,,1
AEWB100588,16,0,2016,INDRANATH UPADHYAY,West_Bengal,FARAKKA,BJP,,15952,M,3,1,FALSE,FALSE,9.77,11930,7.31,33,,1
AEWB100595,16,0,2016,MILAN GHOSH,West_Bengal,SAMSERGANJ,BJP,,11397,M,4,1,FALSE,FALSE,7.17,8107,5.1,45,,1
AEWB100601,15,0,2011,EMANI BISWAS,West_Bengal,SUTI,INC,,73465,M,1,2,FALSE,FALSE,48.87,17409,11.58,38,1,2
AEWB100601,16,0,2016,EMANI BISWAS,West_Bengal,SUTI,AITC,INC,80067,M,2,2,TRUE,TRUE,42.54,67016,35.6,41,1,2
AEWB100602,16,0,2016,SAMRAT GHOSH,West_Bengal,SUTI,BJP,,13051,M,3,1,FALSE,FALSE,6.93,9060,4.81,31,,1
AEWB100603,16,0,2016,NEZAMUDDIN,West_Bengal,SUTI,RSP,,3991,M,4,1,FALSE,FALSE,2.12,1403,0.75,70,,1
AEWB100607,16,0,2016,JAKIR HOSSAIN,West_Bengal,JANGIPUR,AITC,,66869,M,1,1,FALSE,FALSE,37.23,20633,11.49,43,1,1
AEWB100608,16,0,2016,SOMNATH SINGHA RAY,West_Bengal,JANGIPUR,CPM,,46236,M,2,1,FALSE,FALSE,25.75,11373,6.33,49,,1
AEWB100610,16,0,2016,SUDHAN KUMAR DAS,West_Bengal,JANGIPUR,BJP,,23240,M,4,1,FALSE,FALSE,12.94,20387,11.35,54,,1
AEWB100618,15,0,2011,AKHRUZZAMAN,West_Bengal,RAGHUNATHGANJ,INC,,74683,M,1,2,FALSE,FALSE,50.99,15540,10.61,47,2,2
AEWB100618,16,0,2016,AKHRUZZAMAN,West_Bengal,RAGHUNATHGANJ,INC,INC,78497,M,1,2,FALSE,TRUE,47.26,23786,14.32,51,2,2
AEWB100619,16,0,2016,ABUL KASEM MOLLA,West_Bengal,RAGHUNATHGANJ,AITC,,54711,M,2,1,FALSE,FALSE,32.94,38237,23.02,66,,1
AEWB100620,15,0,2011,ABUL HASNAT,West_Bengal,RAGHUNATHGANJ,RSP,,59143,M,2,2,FALSE,FALSE,40.38,53050,36.22,50,,2
AEWB100620,16,0,2016,ABUL HASNAT,West_Bengal,RAGHUNATHGANJ,RSP,RSP,16474,M,3,2,FALSE,FALSE,9.92,6401,3.85,55,,2
AEWB100621,16,0,2016,GOLAM MODASHBAR,West_Bengal,RAGHUNATHGANJ,BJP,,10073,M,4,1,FALSE,FALSE,6.07,7619,4.59,36,,1
AEWB100624,15,0,2011,SUBRATA SAHA,West_Bengal,SAGARDIGHI,AITC,,54708,M,1,2,FALSE,FALSE,38.02,4574,3.18,58,2,2
AEWB100624,16,0,2016,SUBRATA SAHA,West_Bengal,SAGARDIGHI,AITC,AITC,44817,M,1,2,FALSE,TRUE,26.23,5214,3.05,63,2,2
AEWB100626,16,0,2016,RAJAB ALI MALLICK,West_Bengal,SAGARDIGHI,CPM,,39385,M,3,1,FALSE,FALSE,23.05,7465,4.37,54,,1
AEWB100628,16,0,2016,DEBSHARAN GHOSH,West_Bengal,SAGARDIGHI,BJP,,7358,M,5,1,FALSE,FALSE,4.31,4633,2.71,44,,1
AEWB100633,16,0,2016,CHAND MOHAMMAD,West_Bengal,LALGOLA,AITC,,46635,M,2,1,FALSE,FALSE,28.21,36697,22.2,53,,1
AEWB100634,15,0,2011,AMAR KUMAR DAS,West_Bengal,LALGOLA,BJP,,3848,M,4,2,FALSE,FALSE,2.69,1911,1.34,34,,2
AEWB100634,16,0,2016,AMAR KUMAR DAS,West_Bengal,LALGOLA,BJP,BJP,9938,M,3,2,FALSE,FALSE,6.01,6294,3.81,39,,2
AEWB100638,16,0,2016,MAHASIN ALI,West_Bengal,BHAGABANGOLA,CPM,,105037,M,1,1,FALSE,FALSE,54.39,36305,18.8,59,1,1
AEWB100640,15,0,2011,MEHEBUB ALAM,West_Bengal,BHAGABANGOLA,BJP,,2638,M,4,2,FALSE,FALSE,1.62,432,0.27,31,,2
AEWB100640,16,0,2016,MEHEBUB ALAM,West_Bengal,BHAGABANGOLA,BJP,BJP,5278,M,3,2,FALSE,FALSE,2.73,1821,0.94,36,,2
AEWB100649,16,0,2016,DR. HUMAYUN KABIR,West_Bengal,RANINAGAR,AITC,,62750,M,2,1,FALSE,FALSE,33.01,53057,27.91,51,,1
AEWB100650,16,0,2016,BASU BASAK,West_Bengal,RANINAGAR,BJP,,9693,M,3,1,FALSE,FALSE,5.1,7252,3.82,43,,1
AEWB100655,16,0,2016,ASHIM KRISHNA BHATTA,West_Bengal,MURSHIDABAD,AITC,,69440,M,2,1,FALSE,FALSE,34.52,45409,22.57,44,,1
AEWB100656,16,0,2016,GOURI SANKAR GHOSH,West_Bengal,MURSHIDABAD,BJP,,24031,M,3,1,FALSE,FALSE,11.95,18965,9.43,44,,1
AEWB100665,16,0,2016,SUSANTA MARJIT,West_Bengal,NABAGRAM,BJP,,13084,M,3,1,FALSE,FALSE,7.2,9857,5.42,46,,1
AEWB100669,14,0,2006,ASHIS MARJIT,West_Bengal,KHARGRAM,INC,,61335,M,2,3,FALSE,FALSE,45.13,55974,41.19,33,2,3
AEWB100669,15,0,2011,ASHIS MARJIT,West_Bengal,KHARGRAM,INC,INC,74093,M,1,3,FALSE,FALSE,49.96,8970,6.05,38,2,3
AEWB100669,16,0,2016,ASHIS MARJIT,West_Bengal,KHARGRAM,INC,INC,88913,M,1,3,FALSE,TRUE,54.93,33173,20.49,43,2,3
AEWB100680,16,0,2016,AMIYA KUMAR DAS,West_Bengal,BURWAN,BJP,,15440,M,4,1,FALSE,FALSE,10.19,12150,8.02,33,,1
AEWB100683,14,0,2006,APURBA SARKAR (DAVID),West_Bengal,KANDI,IND,,50157,M,1,3,FALSE,FALSE,34.87,2632,1.83,39,3,3
AEWB100683,15,0,2011,APURBA SARKAR(DAVID),West_Bengal,KANDI,INC,IND,66513,M,1,3,FALSE,TRUE,46.1,7810,5.41,45,3,3
AEWB100683,16,0,2016,APURBA SARKAR (DAVID),West_Bengal,KANDI,INC,INC,81723,M,1,3,FALSE,TRUE,51.22,20780,13.02,52,3,3
AEWB100684,16,0,2016,DR. SANTANU SEN,West_Bengal,KANDI,AITC,,60943,M,2,1,FALSE,FALSE,38.2,51626,32.36,44,,1
AEWB100685,16,0,2016,BINAY BHUSAN DAS,West_Bengal,KANDI,BJP,,9317,M,3,1,FALSE,FALSE,5.84,6853,4.3,63,,1
AEWB100692,16,0,2016,KAMALESH CHATTERJEE (GOPAL),West_Bengal,BHARATPUR,INC,,59789,M,1,1,FALSE,FALSE,36.18,11017,6.67,40,1,1
AEWB100693,16,0,2016,KHADEM A DASTEGIR (KHADU),West_Bengal,BHARATPUR,AITC,,48772,M,2,1,FALSE,FALSE,29.51,8823,5.34,58,,1
AEWB100695,16,0,2016,IMAN KALYAN MUKHERJE,West_Bengal,BHARATPUR,BJP,,10064,M,4,1,FALSE,FALSE,6.09,6227,3.77,34,,1
AEWB100698,16,0,2016,RABIUL ALAM CHOWDHURY,West_Bengal,REJINAGAR,INC,,79770,M,1,1,FALSE,FALSE,43.12,5560,3.01,56,1,1
AEWB100699,15,0,2011,HUMAYUN KABIR,West_Bengal,REJINAGAR,INC,,77542,M,1,2,FALSE,FALSE,49.74,8761,5.62,48,1,2
AEWB100699,16,0,2016,HUMAYUN KABIR,West_Bengal,REJINAGAR,IND,INC,74210,M,2,2,FALSE,TRUE,40.12,59579,32.21,53,1,2
AEWB100700,16,0,2016,BEGUM SIDDIKA,West_Bengal,REJINAGAR,AITC,,14631,F,3,1,FALSE,FALSE,7.91,3860,2.09,54,,1
AEWB100701,16,0,2016,BANKIM KARMAKAR,West_Bengal,REJINAGAR,BJP,,10771,M,4,1,FALSE,FALSE,5.82,8621,4.66,62,,1
AEWB100707,15,0,2011,ALOK GHOSH,West_Bengal,BELDANGA,BJP,,17282,M,3,2,FALSE,FALSE,11.54,8589,5.73,59,,2
AEWB100707,16,0,2016,ALOK GHOSH,West_Bengal,BELDANGA,BJP,BJP,25651,M,3,2,FALSE,FALSE,14.57,22786,12.94,64,,2
AEWB100711,16,0,2016,DR. SUJATA BANERJEE,West_Bengal,BAHARAMPUR,AITC,,35489,F,2,1,FALSE,FALSE,18.86,16684,8.87,46,,1
AEWB100712,16,0,2016,MALA BHATTACHARYA,West_Bengal,BAHARAMPUR,BJP,,18805,F,3,1,FALSE,FALSE,9.99,15282,8.12,66,,1
AEWB100715,13,0,2001,NIAMOT SK.,West_Bengal,HARIHARPARA,IND,,62959,M,1,4,FALSE,FALSE,45.66,12480,9.05,,2,4
AEWB100715,14,0,2006,NIAMOT SHEIKH,West_Bengal,HARIHARPARA,INC,IND,68765,M,2,4,FALSE,TRUE,45.08,60757,39.83,55,2,4
AEWB100715,15,0,2011,NIAMOT SHEIKH,West_Bengal,HARIHARPARA,AITC,INC,51935,M,2,4,TRUE,FALSE,31.68,6953,4.24,60,2,4
AEWB100715,16,0,2016,NIAMOT SHEIKH,West_Bengal,HARIHARPARA,AITC,AITC,71502,M,1,4,FALSE,FALSE,37.77,5003,2.64,65,2,4
AEWB100717,14,0,2006,INSAR ALI BISWAS,West_Bengal,HARIHARPARA,CPM,,68862,M,1,3,FALSE,FALSE,45.14,97,0.06,47,2,3
AEWB100717,15,0,2011,INSAR ALI BISWAS,West_Bengal,HARIHARPARA,CPM,CPM,58293,M,1,3,FALSE,TRUE,35.56,6358,3.88,51,2,3
AEWB100717,16,0,2016,INSAR ALI BISWAS,West_Bengal,HARIHARPARA,CPM,CPM,39057,M,3,3,FALSE,TRUE,20.63,33663,17.78,54,2,3
AEWB100718,16,0,2016,TULSI PRASAD SUKUL,West_Bengal,HARIHARPARA,BJP,,5394,M,4,1,FALSE,FALSE,2.85,2590,1.37,56,,1
AEWB100725,16,0,2016,MASUD KARIM,West_Bengal,NAODA,AITC,,43377,M,2,1,FALSE,FALSE,23.87,364,0.2,36,,1
AEWB100726,16,0,2016,ABDUL BARI MOLLA,West_Bengal,NAODA,RSP,,43013,M,3,1,FALSE,FALSE,23.67,17139,9.43,58,,1
AEWB100727,16,0,2016,SAJAL BHAUMIK,West_Bengal,NAODA,BJP,,25874,M,4,1,FALSE,FALSE,14.24,22044,12.13,36,,1
AEWB100732,15,0,2011,SOUMIK HOSSAIN,West_Bengal,DOMKAL,INC,,78737,M,2,2,FALSE,FALSE,45.45,73815,42.61,28,,2
AEWB100732,16,0,2016,SOUMIK HOSSAIN,West_Bengal,DOMKAL,AITC,INC,64813,M,2,2,TRUE,FALSE,33.07,18519,9.45,33,,2
AEWB100733,16,0,2016,ABDUR RAHAMAN SEKH,West_Bengal,DOMKAL,INC,,46294,M,3,1,FALSE,FALSE,23.62,41642,21.25,46,,1
AEWB100734,16,0,2016,NANDA DULAL PAL,West_Bengal,DOMKAL,BJP,,4652,M,4,1,FALSE,FALSE,2.37,2896,1.48,44,,1
AEWB100743,15,0,2011,ABDUR RAZZAK,West_Bengal,JALANGI,CPM,,85144,M,1,2,FALSE,FALSE,49.55,37861,22.03,53,2,2
AEWB100743,16,0,2016,ABDUR RAZZAK,West_Bengal,JALANGI,CPM,CPM,96250,M,1,2,FALSE,TRUE,50.25,25267,13.19,58,2,2
AEWB100744,16,0,2016,ALOK DAS,West_Bengal,JALANGI,AITC,,70983,M,2,1,FALSE,FALSE,37.06,56933,29.73,61,,1
AEWB100745,16,0,2016,CHANDAN MONDAL,West_Bengal,JALANGI,BJP,,14050,M,3,1,FALSE,FALSE,7.34,11605,6.06,45,,1
AEWB100757,16,0,2016,SUBHASIS BHATTACHARYYA(ANANDA),West_Bengal,KARIMPUR,BJP,,23302,M,3,1,FALSE,FALSE,11.59,18748,9.32,59,,1
AEWB100770,16,0,2016,BIBHASH MANDAL,West_Bengal,PALASHIPARA,BJP,,14028,M,3,1,FALSE,FALSE,7.68,10911,5.98,50,,1
AEWB100775,16,0,2016,HASANUZZAMAN SK,West_Bengal,KALIGANJ,INC,,85125,M,1,1,FALSE,FALSE,45.65,1227,0.66,42,1,1
AEWB100777,16,0,2016,SAIKAT SARKAR,West_Bengal,KALIGANJ,BJP,,10373,M,3,1,FALSE,FALSE,5.56,8024,4.3,31,,1
AEWB100783,10,0,1987,KALLON KHAN,West_Bengal,NAKASHIPARA,INC,,26332,M,2,5,FALSE,FALSE,30.88,5758,6.75,,3,5
AEWB100783,11,0,1991,KALLOL KHAN,West_Bengal,NAKASHIPARA,INC,INC,29348,M,2,5,FALSE,FALSE,28.93,6190,6.1,,3,5
AEWB100783,13,0,2001,KALLOL KHAN,West_Bengal,NAKASHIPARA,AITC,INC,51301,M,1,5,TRUE,FALSE,41.69,3353,2.72,,3,5
AEWB100783,14,0,2006,KALLOL KHAN,West_Bengal,NAKASHIPARA,AITC,AITC,63505,M,1,5,FALSE,TRUE,45.36,410,0.29,52,3,5
AEWB100783,16,0,2016,KALLOL KHAN,West_Bengal,NAKASHIPARA,AITC,AITC,88032,M,1,5,FALSE,FALSE,46.56,6250,3.31,62,3,5
AEWB100784,16,0,2016,TANMAY GANGULI,West_Bengal,NAKASHIPARA,CPM,,81782,M,2,1,FALSE,FALSE,43.25,69058,36.52,46,,1
AEWB100785,16,0,2016,ANUP KUMAR MONDAL,West_Bengal,NAKASHIPARA,BJP,,12724,M,3,1,FALSE,FALSE,6.73,10956,5.79,38,,1
AEWB100790,13,0,2001,SHAMSUL ISLAM MOLLAH,West_Bengal,CHAPRA,CPM,,57941,M,1,4,FALSE,FALSE,44.88,4028,3.12,,2,4
AEWB100790,14,0,2006,SHAMSUL ISLAM MOLLAH,West_Bengal,CHAPRA,CPM,CPM,73290,M,1,4,FALSE,TRUE,47.76,26298,17.14,52,2,4
AEWB100790,15,0,2011,SHAMSUL ISLAM MOLLAH,West_Bengal,CHAPRA,CPM,CPM,74802,M,2,4,FALSE,TRUE,45.54,67724,41.23,57,2,4
AEWB100790,16,0,2016,SHAMSUL ISLAM MOLLAH,West_Bengal,CHAPRA,CPM,CPM,76093,M,2,4,FALSE,FALSE,40.61,61206,32.66,62,2,4
AEWB100791,16,0,2016,SUTIRTHA CHAKRABORTY(CHUNI),West_Bengal,CHAPRA,BJP,,14887,M,3,1,FALSE,FALSE,7.94,10806,5.77,40,,1
AEWB100794,15,0,2011,ABANI MOHAN JOARDAR,West_Bengal,KRISHNANAGAR UTTAR,AITC,,96677,M,1,2,FALSE,FALSE,56.69,35110,20.59,67,2,2
AEWB100794,16,0,2016,ABANI MOHAN JOARDAR,West_Bengal,KRISHNANAGAR UTTAR,AITC,AITC,82864,M,1,2,FALSE,TRUE,44.14,12915,6.88,72,2,2
AEWB100796,16,0,2016,CHANCHAL KUMAR BISWAS,West_Bengal,KRISHNANAGAR UTTAR,BJP,,26796,M,3,1,FALSE,FALSE,14.27,23621,12.58,59,,1
AEWB100803,16,0,2016,GAUTAM PAL,West_Bengal,NABADWIP,BJP,,17537,M,3,1,FALSE,FALSE,9,14647,7.52,54,,1
AEWB100808,16,0,2016,MEGHLAL SHEIKH,West_Bengal,KRISHNANAGAR DAKSHIN,CPM,,67897,M,2,1,FALSE,FALSE,38.35,45047,25.44,60,,1
AEWB100809,15,0,2011,MAHADEV SARKAR,West_Bengal,KRISHNANAGAR DAKSHIN,BJP,,14398,M,3,2,FALSE,FALSE,9.35,11051,7.18,41,,2
AEWB100809,16,0,2016,MAHADEV SARKAR,West_Bengal,KRISHNANAGAR DAKSHIN,BJP,BJP,22850,M,3,2,FALSE,FALSE,12.9,20312,11.47,46,,2
AEWB100812,16,0,2016,ARINDAM BHATTACHARYA,West_Bengal,SANTIPUR,INC,,103566,M,1,1,FALSE,FALSE,51.76,19488,9.74,36,1,1
AEWB100814,16,0,2016,SWAPAN KUMAR DAM,West_Bengal,SANTIPUR,BJP,,7495,M,3,1,FALSE,FALSE,3.75,5594,2.8,51,,1
AEWB100818,12,0,1996,SANKAR SINGHA,West_Bengal,RANAGHAT WEST,INC,,74360,M,1,4,FALSE,FALSE,48.06,4122,2.66,,3,4
AEWB100818,13,0,2001,SANKAR SINGHA,West_Bengal,RANAGHAT WEST,INC,INC,81058,M,1,4,FALSE,TRUE,52,15711,10.08,,3,4
AEWB100818,14,0,2006,SHANKAR SINGHA,West_Bengal,RANAGHAT WEST,INC,INC,75928,M,2,4,FALSE,TRUE,42.48,55558,31.08,55,3,4
AEWB100818,16,0,2016,SANKAR SINGHA,West_Bengal,RANAGHAT UTTAR PASCHIM,INC,INC,109607,M,1,4,FALSE,FALSE,52.05,23420,11.12,66,3,4
AEWB100820,16,0,2016,ANAL BISWAS,West_Bengal,RANAGHAT UTTAR PASCHIM,BJP,,10225,M,3,1,FALSE,FALSE,4.86,8396,3.99,39,,1
AEWB100823,15,1,2015,Satyajit Biswas,West_Bengal,KRISHNAGANJ,AITC,,95469,M,1,2,FALSE,FALSE,48.25,37033,18.72,,2,2
AEWB100823,16,0,2016,SATYAJIT BISWAS,West_Bengal,KRISHNAGANJ,AITC,AITC,114626,M,1,2,FALSE,TRUE,53.72,43928,20.59,36,2,2
AEWB100824,16,0,2016,MRINAL BISWAS(MINI),West_Bengal,KRISHNAGANJ,CPM,,70698,M,2,1,FALSE,FALSE,33.13,52957,24.82,37,,1
AEWB100825,16,0,2016,SUJIT KUMAR BISWAS,West_Bengal,KRISHNAGANJ,BJP,,17741,M,3,1,FALSE,FALSE,8.31,13566,6.36,48,,1
AEWB100826,16,0,2016,NITYA GOPAL MONDAL,West_Bengal,KRISHNAGANJ,INC,,4175,M,4,1,FALSE,FALSE,1.96,1978,0.93,30,,1
AEWB100831,16,0,2016,BABUSONA SARKAR,West_Bengal,RANAGHAT UTTAR PURBA,CPM,,78243,M,2,1,FALSE,FALSE,40.4,62776,32.41,28,,1
AEWB100832,16,0,2016,NIKHIL RANJAN SARKAR,West_Bengal,RANAGHAT UTTAR PURBA,BJP,,15467,M,3,1,FALSE,FALSE,7.99,13166,6.8,52,,1
AEWB100838,16,0,2016,SUSMIT RANJAN HALDAR,West_Bengal,RANAGHAT DAKSHIN,BJP,,18114,M,3,1,FALSE,FALSE,8.26,14474,6.6,44,,1
AEWB100844,16,0,2016,KAR RATNA GHOSH,West_Bengal,CHAKDAHA,AITC,,94241,F,1,1,FALSE,FALSE,49.63,23653,12.46,51,1,1
AEWB100845,15,0,2011,BISWANATH GUPTA,West_Bengal,CHAKDAHA,CPM,,74672,M,2,3,FALSE,FALSE,43.06,67998,39.22,41,,2
AEWB100845,15,1,2014,Biswanath Gupta,West_Bengal,CHAKDAHA,CPM,CPM,53022,M,2,3,FALSE,FALSE,28.75,28154,15.27,,,2
AEWB100845,16,0,2016,BISWANATH GUPTA,West_Bengal,CHAKDAHA,CPM,CPM,70588,M,2,3,FALSE,FALSE,37.17,54294,28.59,46,,2
AEWB100846,16,0,2016,PRADIP KUMAR SARKAR,West_Bengal,CHAKDAHA,BJP,,16294,M,3,1,FALSE,FALSE,8.58,13555,7.14,41,,1
